,feature,pCor,f1_score,logloss,filterNorms,deviance
4994,fFA,0.5286624203821656,0.5131578947368421,0.6812233497909467,0.07462968809288871,427.8082636687145
4995,fFA,0.5191082802547771,0.49158249158249157,0.6837514356000945,0.07643964879663272,429.39590155685937
4996,fFA,0.5191082802547771,0.4386617100371748,0.6917304485678346,0.08222669186956988,434.40672170060014
4997,fFA,0.4840764331210191,0.44897959183673475,0.6883577801113665,0.07663977117465867,432.2886859099382
4998,fFA,0.4840764331210191,0.4375,0.6929359163458303,0.08577489949490141,435.16375546518145
4999,fFA,0.5222929936305732,0.4966442953020134,0.67707654811494,0.07463939666965705,425.20407221618234
5000,fFA,0.5636942675159236,0.5594855305466239,0.6820753732530236,0.07267061622785259,428.3433344028988
5001,fFA,0.5191082802547771,0.4738675958188154,0.6825600710196048,0.07537084318214106,428.64772460031185
5002,fFA,0.5445859872611465,0.5051903114186852,0.6768732693732249,0.07800471662169109,425.07641316638524
5003,fFA,0.5477707006369427,0.5,0.6890515868226869,0.0808916614843151,432.7243965246473
5004,fFA,0.5286624203821656,0.4307692307692308,0.6815248969239438,0.07892618141925228,427.9976352682367
5005,mLV,0.5987261146496815,0.6752577319587629,0.6847141637441138,0.04885969403153584,430.00049483130346
5006,mLV,0.6305732484076433,0.6931216931216931,0.6636266914647683,0.05038533741509799,416.75756223987446
5007,mLV,0.5636942675159236,0.6422976501305484,0.6747431960038359,0.048059402213615814,423.73872709040893
5008,mLV,0.5828025477707006,0.6469002695417789,0.6789083091290882,0.0531658668602739,426.3544181330674
5009,mLV,0.6337579617834395,0.6900269541778976,0.6569068413383345,0.04641209162684719,412.5374963604741
5010,mLV,0.5573248407643312,0.6273458445040214,0.6874034946988347,0.0597825455660698,431.6893946708682
5011,mLV,0.5605095541401274,0.6461538461538462,0.6869011339623242,0.05136597985721676,431.3739121283396
5012,mLV,0.5636942675159236,0.636604774535809,0.6794395671529077,0.05619384934154963,426.688048172026
5013,mLV,0.5700636942675159,0.6419098143236075,0.6743638278547843,0.05547431066393584,423.50048389280454
5014,mLV,0.5764331210191083,0.659846547314578,0.6819228859382875,0.05339543942264889,428.2475723692446
5015,mLV,0.6019108280254777,0.6648793565683645,0.6663059239938872,0.05965318006963411,418.44012026816114
5016,mLV,0.5796178343949044,0.6683417085427136,0.6831003412898067,0.050944867336645154,428.9870143299986
5017,mLV,0.60828025477707,0.6719999999999999,0.6639493178760739,0.05501172515537249,416.96017162617443
5018,mLV,0.5796178343949044,0.6432432432432433,0.6835547482046472,0.05587653266535368,429.27238187251845
5019,mLV,0.5987261146496815,0.657608695652174,0.6685242263185709,0.05547149564037561,419.83321412806254
5020,mLV,0.5573248407643312,0.6253369272237196,0.6815798895451806,0.057232334387140475,428.0321706343734
5021,mLV,0.6019108280254777,0.6770025839793282,0.6722531314870924,0.04850909175537046,422.17496657389404
5022,mLV,0.5859872611464968,0.6649484536082474,0.6738176114170356,0.05268642792578724,423.1574599698983
5023,mLV,0.5923566878980892,0.6577540106951872,0.6732527468820723,0.052582056581381174,422.80272504194136
5024,mLV,0.5987261146496815,0.6666666666666666,0.6713607665689946,0.05113858828874182,421.6145614053286
5025,mLV,0.5414012738853503,0.6149732620320855,0.6897682705828324,0.05774438090107202,433.1744739260188
5026,mLV,0.6146496815286624,0.6807387862796833,0.666138814246492,0.05760140904052174,418.335175346797
5027,mLV,0.6146496815286624,0.6790450928381963,0.6730916270493431,0.053972423545278404,422.7015417869875
5028,mLV,0.5859872611464968,0.6505376344086022,0.6721464402825901,0.05108526466362039,422.1079644974666
5029,mLV,0.589171974522293,0.6504065040650406,0.6818421486176408,0.05233201456747401,428.1968693318784
5030,mLV,0.5859872611464968,0.656084656084656,0.6762067617981143,0.05300256608067145,424.65784640921584
5031,mLV,0.5828025477707006,0.6632390745501285,0.6809873202612406,0.05647181513146258,427.66003712405916
5032,mLV,0.5764331210191083,0.6580976863753213,0.674708501738441,0.052696752964200455,423.7169390917409
5033,mLV,0.5987261146496815,0.6684210526315788,0.6768708472645045,0.05497873198990458,425.0748920821089
5034,mLV,0.60828025477707,0.6666666666666667,0.6642038792583924,0.05175076202839375,417.1200361742704
5035,mLV,0.6146496815286624,0.6889460154241644,0.675186754134028,0.05472536729320085,424.01728159616954
5036,mLV,0.5700636942675159,0.6599496221662468,0.6883833851395059,0.04773749400460302,432.3047658676097
5037,mLV,0.5828025477707006,0.6543535620052772,0.6763049038604553,0.05246436607110953,424.71947962436593
5038,mLV,0.5859872611464968,0.6524064171122995,0.6936775580961094,0.052259316159206676,435.62950648435674
5039,mLV,0.6019108280254777,0.6736292428198433,0.6648238521078976,0.051906085432774425,417.5093791237597
5040,mLV,0.5987261146496815,0.6735751295336788,0.6727329031140464,0.04609359000191879,422.47626315562115
5041,mLV,0.5796178343949044,0.641304347826087,0.6700755530567426,0.052611799940069405,420.8074473196344
5042,mLV,0.5987261146496815,0.6701570680628274,0.6966655224797929,0.05554569723218368,437.5059481173099
5043,mLV,0.60828025477707,0.673740053050398,0.6700781590492839,0.05299632124992457,420.8090838829503
5044,mLV,0.6210191082802548,0.6843501326259946,0.6667755139176933,0.0585082085899613,418.73502274031136
5045,mLV,0.5764331210191083,0.64343163538874,0.6735944604346981,0.05078556635830231,423.01732115299035
5046,mLV,0.589171974522293,0.6522911051212938,0.6626271765568231,0.05708026585717614,416.12986687768495
5047,mLV,0.5923566878980892,0.6631578947368421,0.6678441129106396,0.053443403172839764,419.4061029078817
5048,mLV,0.6273885350318471,0.6846361185983827,0.6730012505596252,0.05883062402697698,422.6447853514446
5049,mLV,0.5828025477707006,0.6506666666666666,0.7025525966976484,0.053007331242394914,441.2030307261232
5050,mLV,0.6019108280254777,0.6701846965699209,0.6782737706432764,0.05242084952055991,425.9559279639776
5051,mLV,0.5764331210191083,0.6580976863753213,0.6798713028189076,0.054981810801476017,426.95917817027396
5052,mLV,0.6050955414012739,0.6684491978609626,0.6677523615224114,0.054803825684316354,419.34848303607436
5053,mLV,0.6146496815286624,0.6840731070496084,0.6813061905833233,0.049519307750504,427.86028768632707
5054,mLV,0.5668789808917197,0.6363636363636364,0.6941070926868773,0.05521448529054295,435.899254207359
5055,mLV,0.60828025477707,0.6754617414248021,0.6687073136103121,0.05305259345712966,419.94819294727597
5056,mLV,0.6242038216560509,0.6878306878306879,0.6728033559538149,0.05315392073937622,422.52050753899573
5057,mLV,0.5732484076433121,0.6473684210526316,0.6768811669891739,0.050301814454632124,425.08137286920123
5058,mLV,0.6210191082802548,0.6809651474530831,0.6668129627586494,0.0498519746658341,418.75854061243183
5059,mLV,0.6019108280254777,0.6666666666666667,0.6727513720071188,0.05057087545624786,422.4878616204706
5060,mLV,0.5859872611464968,0.6578947368421052,0.6764052893465814,0.0511415920410148,424.7825217096531
5061,mLV,0.6337579617834395,0.7012987012987012,0.6720277595097897,0.053954255513330066,422.0334329721479
5062,mLV,0.6146496815286624,0.6756032171581771,0.675520223766408,0.048996237384609544,424.22670052530424
5063,mLV,0.5828025477707006,0.6561679790026247,0.6665394641804396,0.05379620557934517,418.5867835053161
5064,mLV,0.6273885350318471,0.6829268292682927,0.6724822935861757,0.051232992782273175,422.3188803721184
5065,mLV,0.589171974522293,0.6700767263427111,0.6840020399721353,0.05456387743506087,429.55328110250093
5066,mLV,0.5859872611464968,0.656084656084656,0.6774793818219806,0.062048692570997675,425.4570517842038
5067,mLV,0.60828025477707,0.682170542635659,0.6715932970005598,0.048821351677806366,421.76059051635156
5068,mLV,0.5477707006369427,0.6395939086294415,0.6767660782266866,0.05583835971495775,425.00909712635917
5069,mLV,0.5828025477707006,0.6597402597402598,0.681826389604968,0.05312130069262409,428.1869726719199
5070,mLV,0.60828025477707,0.6719999999999999,0.6670684579185142,0.04982705393674075,418.91899157282694
5071,mLV,0.5796178343949044,0.6432432432432433,0.6773308596545852,0.054561818996943,425.3637798630795
5072,mLV,0.5987261146496815,0.6684210526315788,0.6829619084562583,0.06124923036030357,428.9000785105302
5073,mLV,0.6178343949044586,0.6721311475409837,0.6767656882475407,0.059108439591749606,425.00885221945555
5074,mLV,0.60828025477707,0.673740053050398,0.6710403311894098,0.05225612384211378,421.4133279869493
5075,mLV,0.6464968152866242,0.7055702917771882,0.6683889298244309,0.05066221357964568,419.7482479297426
5076,mLV,0.5382165605095541,0.6133333333333333,0.6858357986562148,0.0629512173747459,430.7048815561029
5077,mLV,0.5764331210191083,0.6490765171503958,0.6816934745787853,0.05347254246335158,428.10350203547716
5078,mLV,0.5987261146496815,0.6701570680628274,0.6801126654050417,0.055582943747183276,427.11075387436614
5079,mLV,0.589171974522293,0.6541554959785523,0.6756796452987996,0.049648388074666566,424.3268172476462
5080,mLV,0.5987261146496815,0.6631016042780749,0.6769893369202543,0.059002201223642574,425.1493035859197
5081,mLV,0.5955414012738853,0.6718346253229974,0.6768211724187047,0.049168939166348714,425.0436962789465
5082,mLV,0.5700636942675159,0.6437994722955146,0.6939039979905439,0.052911775740305554,435.7717107380616
5083,mLV,0.6210191082802548,0.6775067750677508,0.6733544839293195,0.052680482443632264,422.86661590761264
5084,mLV,0.6624203821656051,0.7103825136612022,0.6544373517928097,0.052666367797557255,410.9866569258845
5085,mLV,0.5923566878980892,0.6631578947368421,0.6822846069686276,0.05713384533960671,428.4747331762981
5086,mLV,0.5764331210191083,0.6490765171503958,0.6829574023712618,0.0553194956347537,428.8972486891524
5087,mLV,0.5605095541401274,0.6479591836734694,0.6890016602314168,0.05668700133868564,432.6930426253298
5088,mLV,0.6178343949044586,0.6923076923076924,0.6616941448531727,0.05304231661693851,415.5439229677924
5089,mLV,0.6019108280254777,0.6575342465753424,0.661941109493928,0.058108503997042676,415.69901676218683
5090,mLV,0.5445859872611465,0.6226912928759893,0.6833037396142636,0.05191395283320353,429.11474847775753
5091,mLV,0.5605095541401274,0.6368421052631579,0.6812535444528176,0.04980639611300357,427.82722591636946
5092,mLV,0.6337579617834395,0.6883468834688348,0.6702577445192109,0.05511016873723891,420.92186355806444
5093,mLV,0.589171974522293,0.6578249336870026,0.6610531053608211,0.05003265630190982,415.14135016659566
5094,mLV,0.6146496815286624,0.6857142857142857,0.6790208743491635,0.04722617231130914,426.42510909127463
5095,mLV,0.6146496815286624,0.6790450928381963,0.66255870597012,0.05061814428711164,416.0868673492354
5096,mLV,0.6019108280254777,0.6630727762803235,0.6557814292510498,0.05400241248488827,411.8307375696592
5097,mLV,0.5923566878980892,0.6631578947368421,0.6782446271202633,0.059629225672004633,425.9376258315254
5098,mLV,0.6369426751592356,0.7046632124352331,0.6756045847686671,0.05498779273970147,424.27967923472295
5099,mLV,0.6050955414012739,0.6770833333333334,0.6680191501526439,0.052809102223393904,419.5160262958604
5100,mLV,0.6210191082802548,0.6909090909090909,0.6717636706336493,0.056988198127935236,421.8675851579317
5101,mLV,0.6114649681528662,0.6806282722513088,0.6734865168833494,0.054700584029982915,422.9495326027434
5102,mLV,0.5859872611464968,0.6666666666666666,0.6718687437739183,0.06225970102395316,421.9335710900207
5103,mLV,0.6019108280254777,0.6612466124661247,0.6731226342996952,0.05567799889014026,422.7210143402086
5104,mLV,0.5955414012738853,0.6539509536784741,0.6695197750398277,0.04649177674279802,420.4584187250118
5105,mLV,0.6210191082802548,0.6909090909090909,0.6710492276686186,0.05147262727593766,421.4189149758925
5106,mLV,0.6050955414012739,0.6630434782608695,0.6890996172877225,0.054968741929737795,432.7545596566897
5107,mLV,0.6560509554140127,0.7065217391304348,0.6721799538889195,0.05217662946742437,422.1290110422415
5108,mLV,0.60828025477707,0.6754617414248021,0.6635160454493108,0.04627476773825353,416.68807654216715
5109,mLV,0.5987261146496815,0.6752577319587629,0.6760366320811164,0.054865756738884656,424.55100494694113
5110,mLV,0.5923566878980892,0.6631578947368421,0.6640912325159546,0.048636413299452765,417.0492940200195
5111,mLV,0.5668789808917197,0.6402116402116403,0.6811925610080358,0.05531349658087912,427.7889283130465
5112,mLV,0.6019108280254777,0.6612466124661247,0.6760709559592873,0.06061960142033159,424.57256034243244
5113,mLV,0.6019108280254777,0.6575342465753424,0.664125324103872,0.055524913579931195,417.0707035372316
5114,mLV,0.6114649681528662,0.6772486772486774,0.6684966146266986,0.05085915721838724,419.8158739855667
5115,mLV,0.5636942675159236,0.649616368286445,0.6797294378504838,0.05234296636238993,426.8700869701038
5116,mLV,0.5764331210191083,0.6376021798365124,0.6836017565650682,0.056180376418775595,429.3019031228628
5117,mLV,0.6178343949044586,0.679144385026738,0.6645494087789888,0.04873688577808684,417.337028713205
5118,mLV,0.5955414012738853,0.6613333333333334,0.6671958731516244,0.05493934144474282,418.99900833922015
5119,mLV,0.589171974522293,0.6649350649350649,0.679691110244299,0.057818681021437446,426.84601723341973
5120,mLV,0.5605095541401274,0.6310160427807487,0.6840170760259502,0.05493989637463319,429.5627237442967
5121,mLV,0.6146496815286624,0.6756032171581771,0.6684947680811579,0.04988180132879219,419.8147143549672
5122,mLV,0.5923566878980892,0.6767676767676768,0.6716288792917591,0.05686501877960241,421.7829361952247
5123,mLV,0.6337579617834395,0.6965699208443273,0.6661977161921045,0.053189828781418,418.37216576864165
5124,mLV,0.6114649681528662,0.6755319148936171,0.6613179197915392,0.055691828206440905,415.30765362908664
5125,mLV,0.6560509554140127,0.7157894736842105,0.6678106752998296,0.05314497522198012,419.385104088293
5126,mLV,0.6273885350318471,0.689655172413793,0.6798222180932256,0.05876179149155719,426.92835296254566
5127,mLV,0.643312101910828,0.7128205128205128,0.6663434507038317,0.04874095808854738,418.4636870420063
5128,mLV,0.6146496815286624,0.6720867208672088,0.673651163676285,0.05108035589969429,423.052930788707
5129,mLV,0.6242038216560509,0.6861702127659575,0.6734073031216781,0.058115773118833584,422.8997863604138
5130,mLV,0.6019108280254777,0.6701846965699209,0.674630222968949,0.05341306263041036,423.6677800245
5131,mLV,0.6019108280254777,0.6684350132625995,0.6783627577783217,0.056800834238700394,426.011811884786
5132,mLV,0.6337579617834395,0.6916890080428955,0.6643573655694575,0.0522205433177454,417.2164255776193
5133,mLV,0.6146496815286624,0.6857142857142857,0.6622148703158721,0.0499428484732151,415.8709385583677
5134,mLV,0.5573248407643312,0.6293333333333334,0.6821594186096941,0.05350103756586756,428.3961148868879
5135,mLV,0.5955414012738853,0.6784810126582278,0.6880512002547449,0.049168725976899856,432.09615375997976
5136,mLV,0.6273885350318471,0.6846361185983827,0.6781432895184478,0.052350703642026236,425.8739858175852
5137,mLV,0.589171974522293,0.6485013623978202,0.6828702760776714,0.057171257503611336,428.8425333767776
5138,mLV,0.5987261146496815,0.6499999999999999,0.6623551877640208,0.06017609655460812,415.95905791580503
5139,mLV,0.6178343949044586,0.664804469273743,0.6613796323486872,0.05184424687560302,415.3464091149756
5140,mLV,0.5636942675159236,0.6225895316804407,0.681166656252378,0.05887851766826092,427.7726601264934
5141,mLV,0.6019108280254777,0.6701846965699209,0.6742719681585507,0.05712210731130706,423.44279600356987
5142,mLV,0.6401273885350318,0.712468193384224,0.6680060290757437,0.048109866513524016,419.50778625956707
5143,mLV,0.5955414012738853,0.6558265582655827,0.6764905257857223,0.058372218463809376,424.8360501934336
5144,mLV,0.5796178343949044,0.6544502617801047,0.6807608079254034,0.05670039175575466,427.5177873771533
5145,mLV,0.5987261146496815,0.6612903225806451,0.6811067542686245,0.06233295730577991,427.7350416806962
5146,mLV,0.6210191082802548,0.6876640419947506,0.671198069465903,0.044739272369368574,421.51238762458706
5147,mLV,0.60828025477707,0.6805194805194805,0.6705915320371789,0.05228678837041081,421.13148211934833
5148,mLV,0.5955414012738853,0.6613333333333334,0.6642895944623356,0.04969089972982648,417.1738653223467
5149,mLV,0.5254777070063694,0.6129870129870131,0.7015217699968991,0.05430996015349298,440.5556715580526
5150,mLV,0.5477707006369427,0.6302083333333335,0.6848697017767604,0.05803074132957203,430.09817271580556
5151,mLV,0.6146496815286624,0.6756032171581771,0.6816795517850754,0.0527220989486665,428.09475852102736
5152,mLV,0.6242038216560509,0.6861702127659575,0.6566466005676221,0.05205057654681923,412.3740651564667
5153,mLV,0.5828025477707006,0.6579634464751958,0.6728479679326599,0.05725466441072384,422.5485238617104
5154,mLV,0.5796178343949044,0.6544502617801047,0.6886882688104304,0.050322842142156925,432.4962328129503
5155,mLV,0.5859872611464968,0.6632124352331606,0.680848427931331,0.05009651844957283,427.5728127408759
5156,mLV,0.5445859872611465,0.6186666666666667,0.6752501741904141,0.050424009634593946,424.05710939158007
5157,mLV,0.6019108280254777,0.6819338422391859,0.67391903781327,0.046234235734000685,423.2211557467336
5158,mLV,0.643312101910828,0.711340206185567,0.6605244908321356,0.04839878547943166,414.80938024258114
5159,mLV,0.6146496815286624,0.6840731070496084,0.6714310832559711,0.045520267531064584,421.65872028474985
5160,mLV,0.6273885350318471,0.689655172413793,0.6667382682830146,0.045311309123735176,418.7116324817332
5161,mLV,0.5605095541401274,0.6368421052631579,0.6758850333958384,0.05295218648211452,424.45580097258653
5162,mLV,0.5987261146496815,0.6701570680628274,0.6841149664990328,0.05029756777709998,429.6241989613926
5163,mLV,0.5700636942675159,0.6564885496183205,0.7085041047562397,0.05290471444568525,444.94057778691854
5164,mLV,0.5859872611464968,0.644808743169399,0.6753964130188026,0.057587643037050204,424.148947375808
5165,mLV,0.6146496815286624,0.6720867208672088,0.6686431327673782,0.0548537209445092,419.9078873779135
5166,mLV,0.5796178343949044,0.6615384615384616,0.6671282363910873,0.050829573955327785,418.95653245360285
5167,mLV,0.6050955414012739,0.6736842105263158,0.6762131032781442,0.05066369550433696,424.66182885867454
5168,mLV,0.6369426751592356,0.6918918918918919,0.6608585285581025,0.051840397641277146,415.01915593448837
5169,mLV,0.5955414012738853,0.6718346253229974,0.6971747856244949,0.05723989143282549,437.8257653721828
5170,mLV,0.6210191082802548,0.6826666666666666,0.672376452099703,0.05374959454994404,422.25241191861346
5171,mLV,0.60828025477707,0.6917293233082706,0.6804623012343008,0.05121939081601223,427.33032517514096
5172,mLV,0.6210191082802548,0.67574931880109,0.6692344654479528,0.050423742145321394,420.2792443013144
5173,mLV,0.5923566878980892,0.6631578947368421,0.6799056360405954,0.052568818835847214,426.9807394334939
5174,mLV,0.6210191082802548,0.6843501326259946,0.6637309231251923,0.04956794042855738,416.82301972262076
5175,mLV,0.5477707006369427,0.6223404255319149,0.6889841897346822,0.05915086428210345,432.68207115338043
5176,mLV,0.5859872611464968,0.6388888888888888,0.6647570797148061,0.05804636714098344,417.4674460608983
5177,mLV,0.589171974522293,0.6596306068601584,0.6838354470976068,0.054884402602668525,429.44866077729705
5178,mLV,0.5573248407643312,0.633245382585752,0.6793429326928404,0.05546988886979505,426.6273617311038
5179,mLV,0.5477707006369427,0.6162162162162161,0.6872000755482004,0.052364189331818765,431.56164744426985
5180,mLV,0.6114649681528662,0.6666666666666669,0.6735901557398337,0.05632549486991188,423.01461780461557
5181,mLV,0.589171974522293,0.6504065040650406,0.6684541995447316,0.05764130126280892,419.78923731409145
5182,mLV,0.6210191082802548,0.6860158311345647,0.6675692929110737,0.0516977760271115,419.23351594815426
5183,mLV,0.6305732484076433,0.6931216931216931,0.6602232537370496,0.04926569110330421,414.62020334686713
5184,mLV,0.6114649681528662,0.6755319148936171,0.6594571510349478,0.05111379502217983,414.13909084994725
5185,mLV,0.60828025477707,0.6648501362397822,0.6727241695371386,0.0590732757213983,422.4707784693231
5186,mLV,0.6242038216560509,0.6827956989247312,0.6674911207345692,0.05012921267230019,419.18442382130945
5187,mLV,0.5764331210191083,0.631578947368421,0.6761869641484464,0.059462196835131716,424.6454134852243
5188,mLV,0.5987261146496815,0.6631016042780749,0.6819999409943878,0.058063925867659044,428.2959629444755
5189,mLV,0.6114649681528662,0.6772486772486774,0.6762238068193016,0.055501946878129815,424.6685506825214
5190,mLV,0.589171974522293,0.6541554959785523,0.6746061697237561,0.054864135480980306,423.6526745865188
5191,mLV,0.643312101910828,0.7021276595744681,0.6767940466300788,0.05597063571430752,425.02666128368946
5192,mLV,0.554140127388535,0.6296296296296297,0.7068283926975927,0.056851754697052025,443.88823061408823
5193,mLV,0.589171974522293,0.6717557251908396,0.6888672613917015,0.047137472284318575,432.6086401539885
5194,mLV,0.6210191082802548,0.6826666666666666,0.6633807969367502,0.05172256221577039,416.6031404762791
5195,mLV,0.6305732484076433,0.6914893617021276,0.6722718773458808,0.052647107858879647,422.18673897321315
5196,mLV,0.589171974522293,0.6446280991735537,0.6655148329416861,0.05241891673938132,417.9433150873789
5197,mLV,0.5987261146496815,0.6648936170212767,0.7000103648665648,0.055820538194191756,439.60650913620265
5198,mLV,0.5764331210191083,0.6453333333333333,0.6822482159294829,0.05641598292093949,428.45187960371527
5199,mLV,0.6050955414012739,0.6666666666666667,0.6654018511465591,0.05887481609971112,417.87236252003913
5200,mLV,0.5796178343949044,0.6562499999999999,0.675511216332586,0.04988108602120223,424.221043856864
5201,mLV,0.5859872611464968,0.6632124352331606,0.675132418119061,0.050797554725450986,423.9831585787703
5202,mLV,0.6178343949044586,0.6825396825396826,0.662462528873412,0.04893706084378416,416.0264681325027
5203,mLV,0.60828025477707,0.6702412868632708,0.6691007755140964,0.05024829065926025,420.19528702285254
5204,mLV,0.5987261146496815,0.6735751295336788,0.6876182912406165,0.05699841911316515,431.82428689910716
5205,mLV,0.5828025477707006,0.6597402597402598,0.683854968629527,0.05825417894880354,429.46092029934294
5206,mLV,0.5382165605095541,0.6070460704607046,0.6858516464446465,0.060354245137914014,430.71483396723795
5207,mLV,0.6210191082802548,0.6909090909090909,0.6622403654903342,0.04826360585604273,415.88694952792986
5208,mLV,0.6464968152866242,0.6991869918699187,0.6716816648480215,0.05191309766310104,421.8160855245575
5209,mLV,0.60828025477707,0.663013698630137,0.6577622322932968,0.05631539156110496,413.0746818801904
5210,mLV,0.6369426751592356,0.6902173913043479,0.6706447342151535,0.05482039946000774,421.16489308711635
5211,mLV,0.5955414012738853,0.6684073107049608,0.6806526393141225,0.05311382131983804,427.4498574892689
5212,mLV,0.5732484076433121,0.6378378378378379,0.691282604364104,0.05261984783980505,434.12547554065736
5213,mLV,0.6273885350318471,0.6880000000000001,0.6571362688774255,0.05563786800126292,412.6815768550232
5214,mLV,0.6210191082802548,0.6792452830188679,0.654659618432984,0.059050854461662444,411.126240375914
5215,mLV,0.5987261146496815,0.6648936170212767,0.6782637173354858,0.05189987714846351,425.9496144866851
5216,mLV,0.5796178343949044,0.6451612903225807,0.679670760685329,0.052856755061529315,426.8332377103866
5217,mLV,0.5764331210191083,0.6509186351706038,0.679244098683622,0.05076059977502338,426.5652939733146
5218,mLV,0.6401273885350318,0.6970509383378016,0.6745920056334137,0.05619482370326615,423.6437795377838
5219,mLV,0.5859872611464968,0.656084656084656,0.6765229137106152,0.05918241387294353,424.85638981026636
5220,mLV,0.6242038216560509,0.6894736842105263,0.6602328073922712,0.05080657919176,414.62620304234633
5221,mLV,0.5859872611464968,0.6649484536082474,0.670788305023474,0.051853872251482996,421.25505555474166
5222,mLV,0.6019108280254777,0.6736292428198433,0.6701482294710949,0.050826795028690995,420.8530881078476
5223,mLV,0.6019108280254777,0.6684350132625995,0.6741107556311806,0.0529467207047306,423.3415545363814
5224,mLV,0.5987261146496815,0.6631016042780749,0.6636886275577117,0.05492033026805927,416.796458106243
5225,mLV,0.5382165605095541,0.6174142480211082,0.6877903703920022,0.054156624511532026,431.9323526061774
5226,mLV,0.5955414012738853,0.6735218508997429,0.6866885735324333,0.055108084726129575,431.2404241783681
5227,mLV,0.5923566878980892,0.6613756613756614,0.6739853066458135,0.05276821912226199,423.2627725735709
5228,mLV,0.5732484076433121,0.6417112299465241,0.6700264763251631,0.056533038021495105,420.7766271322024
5229,mLV,0.6019108280254777,0.6666666666666667,0.6726907376261632,0.057296083337520766,422.4497832292305
5230,mLV,0.60828025477707,0.6719999999999999,0.6671342642052381,0.05244617928827182,418.96031792088957
5231,mLV,0.6592356687898089,0.7161803713527851,0.6569958192566053,0.05028288729571182,412.59337449314813
5232,mLV,0.5796178343949044,0.6432432432432433,0.6734253388165415,0.05116634663681452,422.91111277678806
5233,mLV,0.5859872611464968,0.656084656084656,0.6700759134022777,0.050440363117305764,420.8076736166304
5234,mLV,0.5764331210191083,0.6615776081424936,0.6762535313211248,0.053746078821540005,424.6872176696663
5235,mLV,0.6114649681528662,0.6789473684210526,0.6720587395609231,0.053572713112359914,422.0528884442597
5236,mLV,0.60828025477707,0.6719999999999999,0.6679977374955463,0.04544006685623048,419.50257914720305
5237,mLV,0.6242038216560509,0.6775956284153005,0.6723627694427781,0.05552608203216486,422.24381921006466
5238,mLV,0.5732484076433121,0.6492146596858639,0.6976514887196139,0.05186828032171173,438.12513491591756
5239,mLV,0.6146496815286624,0.6773333333333333,0.6663533692566165,0.0448009540226211,418.46991589315513
5240,mLV,0.5764331210191083,0.6563307493540051,0.6903957171131648,0.051634945455739975,433.5685103470675
5241,mLV,0.5796178343949044,0.6562499999999999,0.6805383892478157,0.0505502077432754,427.3781084476283
5242,mLV,0.5796178343949044,0.6580310880829016,0.680155106259976,0.05135223476148401,427.13740673126495
5243,mLV,0.6146496815286624,0.6857142857142857,0.676006431457534,0.05045787595908367,424.53203895533136
5244,mLV,0.5764331210191083,0.6490765171503958,0.6775075075443239,0.050241350888298626,425.47471473783537
5245,mLV,0.60828025477707,0.6666666666666667,0.6602886483246045,0.05852788907810299,414.66127114785166
5246,mLV,0.6114649681528662,0.6806282722513088,0.6773947539468341,0.049911995006924025,425.4039054786118
5247,mLV,0.5732484076433121,0.6378378378378379,0.6646001427030318,0.055630327724958545,417.36888961750395
5248,mLV,0.60828025477707,0.6666666666666667,0.6670348115956259,0.0515362495507666,418.8978616820531
5249,mLV,0.6019108280254777,0.6575342465753424,0.6814603756741164,0.051011972576100684,427.9571159233451
5250,mLV,0.5923566878980892,0.6631578947368421,0.673006756156005,0.05637425016097459,422.64824286597116
5251,mLV,0.6464968152866242,0.6942148760330578,0.6493296935892539,0.04804092810955968,407.77904757405145
5252,mLV,0.6019108280254777,0.6575342465753424,0.6727079781911959,0.058653491669856256,422.460610304071
5253,mLV,0.5987261146496815,0.6519337016574586,0.6656166914119571,0.05810374018094934,418.0072822067091
5254,mLV,0.6146496815286624,0.6684931506849315,0.6671696234158261,0.05758460773494053,418.9825235051388
5255,mLV,0.5859872611464968,0.6632124352331606,0.6792545188125206,0.05318211640050873,426.57183781426295
5256,mLV,0.5700636942675159,0.6650124069478909,0.6872372659144456,0.050593803159999805,431.5850029942718
5257,mLV,0.5764331210191083,0.6336088154269971,0.6736390183749822,0.05702320700011598,423.0453035394888
5258,mLV,0.5987261146496815,0.6701570680628274,0.6740606924059892,0.05452654963297589,423.3101148309612
5259,mLV,0.5923566878980892,0.6767676767676768,0.6770204014526893,0.052989976579761386,425.16881211228883
5260,mLV,0.589171974522293,0.6426592797783932,0.67612165422355,0.05863492027342534,424.6043988523894
5261,mLV,0.6050955414012739,0.6666666666666667,0.6698595442202657,0.05796125650670243,420.6717937703269
5262,mLV,0.6146496815286624,0.6720867208672088,0.6744375492911465,0.05149629452215638,423.54678095484
5263,mLV,0.6273885350318471,0.6863270777479893,0.6736552031219304,0.05702875618833677,423.05546756057225
5264,mLV,0.554140127388535,0.6428571428571429,0.679169233409959,0.05175051631930691,426.5182785814543
5265,mLV,0.5732484076433121,0.6473684210526316,0.6924036188724758,0.05554338353187961,434.82947265191484
5266,mLV,0.6178343949044586,0.679144385026738,0.6789097337903893,0.05288487800853399,426.3553128203645
5267,mLV,0.5923566878980892,0.6595744680851063,0.6919006041748562,0.06190975936083564,434.5135794218097
5268,mLV,0.589171974522293,0.6504065040650406,0.6757930709912003,0.05234791999594008,424.3980485824738
5269,mLV,0.5636942675159236,0.6422976501305484,0.6791906974905975,0.04913585475080745,426.5317580240952
