,feature,pCor,f1_score,logloss,filterNorms
6596,fLV,0.6528662420382165,0.7093333333333334,0.6748842480026638,0.08399837516505002
6597,fLV,0.6528662420382165,0.7197943444730077,0.671769096459651,0.0955218790018288
6598,fLV,0.589171974522293,0.6366197183098592,0.6745048186916406,0.1044481479894071
6599,fLV,0.6496815286624203,0.7105263157894736,0.6755237257841592,0.07922701902512733
6600,fLV,0.6114649681528662,0.6887755102040817,0.6815262424351729,0.088628843377733
6601,fLV,0.60828025477707,0.6788511749347259,0.696680410973805,0.1048950175099107
6602,fLV,0.6560509554140127,0.7202072538860104,0.6713427579850565,0.0887244378717004
6603,fLV,0.6305732484076433,0.6979166666666667,0.6893243098265752,0.09450505292877802
6604,fLV,0.5796178343949044,0.663265306122449,0.6906578617621394,0.09051587775689553
6605,fLV,0.6114649681528662,0.6839378238341969,0.6782542648547841,0.08197231307634208
6606,fLV,0.6337579617834395,0.702842377260982,0.6928007380822127,0.09845530939305282
6607,fLV,0.6337579617834395,0.6949602122015915,0.6781933654467561,0.09810867194019882
6608,fLV,0.5923566878980892,0.6701030927835052,0.6913709201883266,0.09134646906368514
6609,fLV,0.6464968152866242,0.7024128686327079,0.6665292156754348,0.08461019183333278
6610,fLV,0.6401273885350318,0.6970509383378016,0.6773032347426812,0.10806845657660638
6611,fLV,0.6210191082802548,0.689295039164491,0.679899191595201,0.09886439191629733
6612,fLV,0.6050955414012739,0.6736842105263158,0.671626384311049,0.08595846138560763
6613,fLV,0.6019108280254777,0.6684350132625995,0.6994257874842532,0.10163757804317826
6614,fLV,0.6242038216560509,0.6894736842105263,0.6801838532221048,0.09066397814352589
6615,fLV,0.6305732484076433,0.6947368421052631,0.6746501815758551,0.08931765590093274
6616,fLV,0.6273885350318471,0.6945169712793733,0.6758176783030484,0.08330917984495322
6617,fLV,0.6273885350318471,0.6776859504132231,0.6984500551289474,0.1005336330182062
6618,fLV,0.6751592356687898,0.7301587301587301,0.6758167772872867,0.08704239503290456
6619,fLV,0.5955414012738853,0.6784810126582278,0.6883721539892754,0.0897595301370356
6620,fLV,0.60828025477707,0.682170542635659,0.6950438328819687,0.09051523380066938
6621,fLV,0.6178343949044586,0.6907216494845362,0.6819007510491588,0.0858011025942317
6622,fLV,0.60828025477707,0.6805194805194805,0.6731567176215502,0.09658173732536011
6623,fLV,0.6305732484076433,0.6898395721925134,0.6863348330427748,0.09558046017291918
6624,fLV,0.6146496815286624,0.6889460154241644,0.6980255533086799,0.10901050541314694
6625,fLV,0.6337579617834395,0.6900269541778976,0.6879431793669726,0.09888064920976866
6626,fLV,0.6146496815286624,0.664819944598338,0.6864453817858822,0.11182902667085359
6627,fLV,0.60828025477707,0.6719999999999999,0.6862558351320562,0.09841605115437958
6628,fLV,0.5987261146496815,0.6802030456852792,0.6874455682630722,0.10083607159937828
6629,fLV,0.6210191082802548,0.6925064599483204,0.693920591722581,0.08576699738861955
6630,fLV,0.643312101910828,0.7083333333333334,0.6808614673531098,0.09458155436326218
6631,fLV,0.6146496815286624,0.690537084398977,0.6857260281915738,0.08866592710742843
6632,fLV,0.5923566878980892,0.6717948717948719,0.6866384685034569,0.08630614782471632
6633,fLV,0.6050955414012739,0.6770833333333334,0.6956055791665491,0.0943151747596064
6634,fLV,0.6464968152866242,0.7071240105540898,0.6793019458430515,0.08880901062440041
6635,fLV,0.60828025477707,0.6838046272493573,0.6889827773226839,0.09227991455980689
6636,fLV,0.6146496815286624,0.6857142857142857,0.6930246839769967,0.10096428671718974
6637,fLV,0.6337579617834395,0.6866485013623979,0.6771492184611718,0.08344159833605602
6638,fLV,0.6242038216560509,0.6861702127659575,0.6723923023068343,0.08781376013736993
6639,fLV,0.6528662420382165,0.706199460916442,0.6645928665005346,0.08510582643024306
6640,fLV,0.6019108280254777,0.6786632390745502,0.6814856072215955,0.07795557465798386
6641,fLV,0.6050955414012739,0.6702127659574468,0.6846799873900056,0.08458029413521306
6642,fLV,0.6337579617834395,0.6866485013623979,0.684083950428142,0.09508342528891796
6643,fLV,0.6178343949044586,0.6825396825396826,0.687551013601823,0.08474908546636277
6644,fLV,0.60828025477707,0.6771653543307086,0.6817249384463082,0.09055500301596235
6645,fLV,0.6878980891719745,0.7379679144385027,0.6627306672326071,0.08165237642449139
6646,fLV,0.6401273885350318,0.6954177897574124,0.6761278811178038,0.10337450255285487
6647,fLV,0.6273885350318471,0.6976744186046513,0.6842075679897744,0.09405312867659711
6648,fLV,0.6369426751592356,0.7000000000000001,0.6847124862328717,0.09403465462538628
6649,fLV,0.6305732484076433,0.7055837563451777,0.676919474032087,0.1016004696541094
6650,fLV,0.6210191082802548,0.6925064599483204,0.683110963244627,0.07973427223128382
6651,fLV,0.6528662420382165,0.7108753315649867,0.6769107745988665,0.10236576255349795
6652,fLV,0.5987261146496815,0.6594594594594595,0.6908216017419002,0.08664040547399479
6653,fLV,0.6592356687898089,0.7161803713527851,0.6764562954877846,0.09550421673760154
6654,fLV,0.6496815286624203,0.7058823529411764,0.6775337060950355,0.10560184858363504
6655,fLV,0.6178343949044586,0.6907216494845362,0.680240824149213,0.09139733371261874
6656,fLV,0.5923566878980892,0.6717948717948719,0.6900019838904445,0.09138853529236685
6657,fLV,0.6178343949044586,0.6739130434782608,0.6863906271359694,0.09855297665628401
6658,fLV,0.5923566878980892,0.6559139784946236,0.688435823164378,0.1069692360991617
6659,fLV,0.6337579617834395,0.6981627296587926,0.6741953996141519,0.08476323534638196
6660,fLV,0.6242038216560509,0.6810810810810812,0.6789226022722391,0.0875637465263686
6661,fLV,0.6369426751592356,0.6984126984126985,0.6775366876795912,0.09174395812572143
6662,fLV,0.643312101910828,0.7021276595744681,0.6753466208536644,0.08913381107247094
6663,fLV,0.6305732484076433,0.7025641025641025,0.6793262066935682,0.07430969102993111
6664,fLV,0.5955414012738853,0.6684073107049608,0.6763762394434205,0.08985188585507561
6665,fLV,0.6114649681528662,0.6772486772486774,0.6798015905990713,0.09340837298946825
6666,fLV,0.6528662420382165,0.7077747989276141,0.6664603421764995,0.09959526530553038
6667,fLV,0.5987261146496815,0.6631016042780749,0.6775263354189028,0.08540646505117055
6668,fLV,0.5859872611464968,0.644808743169399,0.6836235765136092,0.09738447468359392
6669,fLV,0.6178343949044586,0.6825396825396826,0.6776927088276481,0.09096374846523056
6670,fLV,0.6305732484076433,0.6914893617021276,0.6850833856951318,0.0824540448130587
6671,fLV,0.60828025477707,0.6838046272493573,0.6921697977121579,0.10504646598961723
6672,fLV,0.6242038216560509,0.6844919786096257,0.6774181848334204,0.10528130408327815
6673,fLV,0.6464968152866242,0.7175572519083969,0.6734772729202279,0.07749440409381743
6674,fLV,0.6401273885350318,0.7049608355091385,0.6789077577280122,0.0939315348567911
6675,fLV,0.6210191082802548,0.6860158311345647,0.6767095859831912,0.0912154455049711
6676,fLV,0.6401273885350318,0.7034120734908136,0.6947222727366251,0.09698918966745068
6677,fLV,0.6146496815286624,0.6824146981627297,0.6858284768946319,0.0900736185075071
6678,fLV,0.6242038216560509,0.6775956284153005,0.6767627395194442,0.07582590293265146
6679,fLV,0.6178343949044586,0.6774193548387096,0.6737505776042251,0.09198909651493715
6680,fLV,0.6656050955414012,0.731457800511509,0.6800387306954306,0.09906914849457055
6681,fLV,0.60828025477707,0.6870229007633588,0.6970570446176292,0.0941649040023096
6682,fLV,0.6019108280254777,0.6684350132625995,0.6872919630931368,0.10393671122374235
6683,fLV,0.5955414012738853,0.6381766381766381,0.6661357841308712,0.09288331420414352
6684,fLV,0.6305732484076433,0.6898395721925134,0.6614150937710191,0.08900063984234259
6685,fLV,0.6050955414012739,0.6555555555555556,0.6941055100606448,0.10277902367641382
6686,fLV,0.5923566878980892,0.6701030927835052,0.6799523114381527,0.08494202959611229
6687,fLV,0.6401273885350318,0.6904109589041096,0.6785649217608635,0.09790250488869677
6688,fLV,0.6687898089171974,0.7248677248677249,0.6672592646870252,0.09335239370553014
6689,fLV,0.6114649681528662,0.6839378238341969,0.6804053717156122,0.09940654823827544
6690,fLV,0.6496815286624203,0.7043010752688172,0.6745364169181687,0.08924674997455409
6691,fLV,0.6401273885350318,0.6986666666666665,0.6756192616877733,0.09155794569095095
6692,fLV,0.6146496815286624,0.690537084398977,0.6935467794238908,0.0897518169754807
6693,fLV,0.6242038216560509,0.6974358974358974,0.6990854246563966,0.08818365301841669
6694,fLV,0.5668789808917197,0.6363636363636364,0.6927933975528404,0.08367926743236198
6695,fLV,0.6560509554140127,0.7049180327868853,0.658157927263006,0.08042793546026887
6696,fLV,0.6369426751592356,0.695187165775401,0.6813802206154654,0.08841290645846729
6697,fLV,0.6337579617834395,0.6997389033942558,0.6702359784552622,0.08792103481378981
6698,fLV,0.5859872611464968,0.6524064171122995,0.6841243195966328,0.09218998971414476
6699,fLV,0.6337579617834395,0.6949602122015915,0.6751909368145189,0.07934280687371027
6700,fLV,0.6401273885350318,0.7002652519893899,0.6722060450006737,0.08895198534844247
6701,fLV,0.5859872611464968,0.6614583333333333,0.6902187807397138,0.08896408792064196
6702,fLV,0.6114649681528662,0.6702702702702703,0.6845670276453325,0.08786062317053357
6703,fLV,0.6273885350318471,0.6880000000000001,0.6806391128132773,0.0921458877453235
6704,fLV,0.6337579617834395,0.6900269541778976,0.6692220137820536,0.07107774039796545
6705,fLV,0.6337579617834395,0.6965699208443273,0.6747777483832874,0.09542748303962097
6706,fLV,0.6687898089171974,0.7305699481865285,0.6626284491984047,0.09112077339970172
6707,fLV,0.6114649681528662,0.6789473684210526,0.689983139902908,0.09027166747522927
6708,fLV,0.643312101910828,0.706806282722513,0.6702393721937946,0.09060139545487153
6709,fLV,0.643312101910828,0.706806282722513,0.6808640457454709,0.08923444439893818
6710,fLV,0.6273885350318471,0.6846361185983827,0.6799472608520497,0.09685352938994607
6711,fLV,0.6305732484076433,0.6979166666666667,0.6769095585663824,0.08721832016855854
6712,fLV,0.6496815286624203,0.7010869565217391,0.6682260861685786,0.09421726244529816
6713,fLV,0.6815286624203821,0.7354497354497355,0.6748165195566721,0.09105763318380587
6714,fLV,0.6178343949044586,0.6825396825396826,0.6890853465932283,0.090680572616594
6715,fLV,0.6337579617834395,0.6981627296587926,0.6759181999526169,0.07758118623812363
6716,fLV,0.5859872611464968,0.6388888888888888,0.6847951546432053,0.09212627435597612
6717,fLV,0.6528662420382165,0.7124010554089709,0.6766490409389732,0.08965199819330842
6718,fLV,0.6019108280254777,0.6719160104986877,0.6903212537926842,0.09903967751739294
6719,fLV,0.6464968152866242,0.7055702917771882,0.6570638806141658,0.08666716242285631
6720,fLV,0.6337579617834395,0.702842377260982,0.6692753346631264,0.08553233725697272
6721,fLV,0.6146496815286624,0.6738544474393531,0.6847379547660905,0.07976308349209796
6722,fLV,0.6401273885350318,0.7049608355091385,0.6713800371836878,0.08610096366625337
6723,fLV,0.6337579617834395,0.6814404432132963,0.672184526169308,0.09916842950024875
6724,fLV,0.6305732484076433,0.7040816326530612,0.6878683598376256,0.08485384775471766
6725,fLV,0.6114649681528662,0.6702702702702703,0.6799792587206053,0.0937393685802877
6726,fLV,0.6496815286624203,0.7236180904522613,0.672583520452362,0.08576174187631204
6727,fLV,0.6496815286624203,0.708994708994709,0.6764175591852457,0.08332617736971784
6728,fLV,0.6337579617834395,0.6997389033942558,0.6778428686767949,0.08690390083708424
6729,fLV,0.6242038216560509,0.6878306878306879,0.6846860402001037,0.08877564766043113
6730,fLV,0.6401273885350318,0.6937669376693766,0.6638866734050389,0.09153570535886138
6731,fLV,0.5987261146496815,0.6631016042780749,0.6897209287859739,0.09313511317155918
6732,fLV,0.6305732484076433,0.6898395721925134,0.6930721688857413,0.0908339619524925
6733,fLV,0.6050955414012739,0.6804123711340205,0.6800505227475044,0.08623793834055117
6734,fLV,0.589171974522293,0.656,0.6831976453451605,0.08543594654354739
6735,fLV,0.5955414012738853,0.6768447837150128,0.6926829707791167,0.09414688387108026
6736,fLV,0.6210191082802548,0.6809651474530831,0.6689047101845559,0.07845941920304085
6737,fLV,0.60828025477707,0.6886075949367089,0.6847146405480756,0.08942508003446173
6738,fLV,0.6401273885350318,0.7002652519893899,0.679018666692662,0.09913923594274568
6739,fLV,0.5923566878980892,0.6683937823834197,0.6880361464043412,0.09184622782424967
6740,fLV,0.6305732484076433,0.7010309278350516,0.6838569596573264,0.09258428304073678
6741,fLV,0.6337579617834395,0.6949602122015915,0.6739791533230216,0.0863472463510601
6742,fLV,0.6242038216560509,0.700507614213198,0.6948484479413402,0.10115121160255132
6743,fLV,0.6019108280254777,0.6630727762803235,0.6918127984794871,0.0837307370997419
6744,fLV,0.643312101910828,0.6939890710382514,0.6760232638127178,0.09570161879375243
6745,fLV,0.6019108280254777,0.6612466124661247,0.6807154331130862,0.10018960778623384
6746,fLV,0.5859872611464968,0.6524064171122995,0.6963308360034641,0.10037709538085098
6747,fLV,0.5859872611464968,0.675,0.6930980227004128,0.09728517596549177
6748,fLV,0.5796178343949044,0.6526315789473685,0.6757130443171423,0.09514509804276247
6749,fLV,0.6305732484076433,0.6898395721925134,0.6743392037605571,0.09307497225430346
6750,fLV,0.6305732484076433,0.6963350785340315,0.6863953121300984,0.08407126009348258
6751,fLV,0.6401273885350318,0.7049608355091385,0.6717095318109372,0.08830867703910805
6752,fLV,0.6337579617834395,0.6997389033942558,0.6709890784895667,0.08257321704815916
6753,fLV,0.6050955414012739,0.6593406593406593,0.6820264477629475,0.108176166410434
6754,fLV,0.5796178343949044,0.6544502617801047,0.6894696696337351,0.08976380687304251
6755,fLV,0.6050955414012739,0.6836734693877552,0.676574070210972,0.09784960438304596
6756,fLV,0.6464968152866242,0.6958904109589041,0.669044435803963,0.08197279202379167
6757,fLV,0.6050955414012739,0.6684491978609626,0.6727546806056787,0.09680791321685137
6758,fLV,0.6401273885350318,0.7109974424552429,0.6811152608471019,0.09244469116912324
6759,fLV,0.6050955414012739,0.6684491978609626,0.6822120099728575,0.09322691377284863
6760,fLV,0.6496815286624203,0.7043010752688172,0.6673399401414719,0.09275089701436942
6761,fLV,0.5764331210191083,0.6545454545454547,0.7042835230081307,0.10869944613573698
6762,fLV,0.5828025477707006,0.6525198938992042,0.6810528189527604,0.08867369932978454
6763,fLV,0.5828025477707006,0.6597402597402598,0.6904393425176193,0.09944111408856361
6764,fLV,0.6178343949044586,0.6825396825396826,0.6885474265821216,0.08861367591115499
6765,fLV,0.6592356687898089,0.7131367292225201,0.6695381879012957,0.08100102573035811
6766,fLV,0.60828025477707,0.6838046272493573,0.6845477780008906,0.10014790137608855
6767,fLV,0.6242038216560509,0.6989795918367346,0.6766767873113005,0.08977250243140633
6768,fLV,0.6210191082802548,0.6843501326259946,0.6762224562943548,0.09374365606952989
6769,fLV,0.6464968152866242,0.704,0.6753172435084654,0.10097792996745174
6770,fLV,0.6369426751592356,0.7091836734693878,0.6690442873732704,0.09101456881834194
6771,fLV,0.60828025477707,0.6719999999999999,0.6819696834986526,0.09425733477094084
6772,fLV,0.5636942675159236,0.6385224274406333,0.7003255098038216,0.09528847244652772
6773,fLV,0.6242038216560509,0.6927083333333334,0.6879102738631945,0.08904653981434597
6774,fLV,0.5923566878980892,0.6631578947368421,0.6869668513136046,0.09934178383775039
6775,fLV,0.5987261146496815,0.6818181818181818,0.6986652059585243,0.09247997925590741
6776,fLV,0.643312101910828,0.711340206185567,0.6817441529212208,0.09283689062913547
6777,fLV,0.6401273885350318,0.7109974424552429,0.7067933727018465,0.09088542330888484
6778,fLV,0.5700636942675159,0.6666666666666666,0.7099222300558207,0.09639567315093384
6779,fLV,0.6337579617834395,0.6997389033942558,0.6762112749019263,0.08458262089769963
6780,fLV,0.6242038216560509,0.6878306878306879,0.6803911555227957,0.09439195033990146
6781,fLV,0.6114649681528662,0.6871794871794873,0.683032112505167,0.07689679625920678
6782,fLV,0.6242038216560509,0.6827956989247312,0.6777206404274296,0.09107511297027315
6783,fLV,0.6305732484076433,0.6914893617021276,0.677467832244474,0.09902341572680536
6784,fLV,0.6242038216560509,0.6974358974358974,0.6825384820521992,0.08581630144380378
6785,fLV,0.589171974522293,0.6631853785900783,0.7007682144275875,0.09455039898382092
6786,fLV,0.6178343949044586,0.6858638743455497,0.6765936603664275,0.08439804622675062
6787,fLV,0.6369426751592356,0.6984126984126985,0.6856172636063088,0.09261358529064058
6788,fLV,0.5764331210191083,0.6632911392405064,0.6915026187329812,0.09972653963164316
6789,fLV,0.60828025477707,0.6788511749347259,0.6768217980623757,0.0871591456513324
6790,fLV,0.6847133757961783,0.7302452316076294,0.6602085971181612,0.08759112868642836
6791,fLV,0.6337579617834395,0.6949602122015915,0.6759376303014936,0.08886574631632267
6792,fLV,0.6273885350318471,0.6863270777479893,0.6692233182645545,0.09786342709295885
6793,fLV,0.6624203821656051,0.7195767195767195,0.6723013494784401,0.0928470740507472
6794,fLV,0.6273885350318471,0.6829268292682927,0.6842929491575966,0.10199683097713086
6795,fLV,0.643312101910828,0.7083333333333334,0.6789051548429094,0.08200370227080338
6796,fLV,0.60828025477707,0.6805194805194805,0.675497790703762,0.09498449162532317
6797,fLV,0.6305732484076433,0.6847826086956521,0.6746781291535066,0.08827226930203348
6798,fLV,0.589171974522293,0.6717557251908396,0.7055810544119601,0.095663526405521
6799,fLV,0.6337579617834395,0.6916890080428955,0.6788636304099142,0.09825971035897595
6800,fLV,0.6496815286624203,0.7043010752688172,0.6670235080663828,0.08817299053336997
6801,fLV,0.6337579617834395,0.6949602122015915,0.6863021161783842,0.08646856016450749
6802,fLV,0.6528662420382165,0.7093333333333334,0.6783898728268326,0.09034782869872904
6803,fLV,0.60828025477707,0.6719999999999999,0.6891814505961422,0.09360723768170937
6804,fLV,0.5732484076433121,0.6666666666666666,0.6994165233283663,0.09353701758152679
6805,fLV,0.6178343949044586,0.6954314720812184,0.6775081135882348,0.07893119244587313
6806,fLV,0.6401273885350318,0.6986666666666665,0.6850669099957232,0.10696734543204672
6807,fLV,0.6496815286624203,0.7010869565217391,0.6695622464289138,0.0932372444438135
6808,fLV,0.6560509554140127,0.7096774193548387,0.6802954664460535,0.11331523261813954
6809,fLV,0.6528662420382165,0.699724517906336,0.6656640999716059,0.10143809193755746
6810,fLV,0.6592356687898089,0.7161803713527851,0.6710028586431851,0.09683272597000857
6811,fLV,0.5923566878980892,0.6683937823834197,0.6774666210383099,0.09250561826161333
6812,fLV,0.60828025477707,0.6771653543307086,0.6813421346247998,0.09188494385864474
6813,fLV,0.6401273885350318,0.7049608355091385,0.6803978480535198,0.08339574547714923
6814,fLV,0.6401273885350318,0.6954177897574124,0.6692121935969649,0.09892721709419432
6815,fLV,0.6496815286624203,0.696132596685083,0.6907612165256084,0.11036202235006368
6816,fLV,0.6496815286624203,0.7105263157894736,0.6650398335478972,0.08532508401266765
6817,fLV,0.5955414012738853,0.6595174262734584,0.6840001837785524,0.09163463933268899
6818,fLV,0.6305732484076433,0.6979166666666667,0.6765867841502271,0.08478597578619827
6819,fLV,0.6305732484076433,0.6947368421052631,0.6777512349428192,0.07734662095306541
6820,fLV,0.6464968152866242,0.7008086253369272,0.6754497669039358,0.09384615414882547
6821,fLV,0.60828025477707,0.6754617414248021,0.6826415463718299,0.07980653298760561
6822,fLV,0.6114649681528662,0.6871794871794873,0.6869878099076865,0.09458097506920639
6823,fLV,0.6369426751592356,0.6935483870967741,0.6724893513284599,0.09323804501680324
6824,fLV,0.6369426751592356,0.7046632124352331,0.6802527849767392,0.0873119601898168
6825,fLV,0.6178343949044586,0.6875,0.6798332527231122,0.10155042502315334
6826,fLV,0.5923566878980892,0.6717948717948719,0.6912456902873023,0.10035091744074574
6827,fLV,0.6178343949044586,0.6825396825396826,0.6826418322637328,0.08582583541278
6828,fLV,0.6242038216560509,0.6958762886597938,0.6951164582053764,0.08928651325520265
6829,fLV,0.6273885350318471,0.6811989100817438,0.6680499815319683,0.10406368757001255
6830,fLV,0.6114649681528662,0.6684782608695652,0.6712087150843296,0.08996856935897234
6831,fLV,0.643312101910828,0.6989247311827956,0.6689304740397443,0.08524150095302672
6832,fLV,0.6146496815286624,0.6790450928381963,0.6904824658217913,0.08801865999083511
6833,fLV,0.6560509554140127,0.7157894736842105,0.6666508139455881,0.08645625169464105
6834,fLV,0.5859872611464968,0.6596858638743456,0.6891095898820121,0.08978410091824181
6835,fLV,0.6178343949044586,0.6954314720812184,0.6889487521754193,0.08412817847472268
6836,fLV,0.5828025477707006,0.6561679790026247,0.6800902781378282,0.10065599113234341
6837,fLV,0.6114649681528662,0.6737967914438503,0.6812076276708449,0.08834021998356245
6838,fLV,0.6464968152866242,0.7008086253369272,0.6797754728347275,0.08510024706960222
6839,fLV,0.6178343949044586,0.6907216494845362,0.6873470800462941,0.08779610933466976
6840,fLV,0.6847133757961783,0.7257617728531857,0.6719077049541177,0.08782280506015418
6841,fLV,0.6560509554140127,0.7202072538860104,0.6722875969538764,0.09014577622064722
6842,fLV,0.5955414012738853,0.6595174262734584,0.682898784240981,0.09581177335785224
6843,fLV,0.6560509554140127,0.7065217391304348,0.6577541583717823,0.07223879290216724
6844,fLV,0.6114649681528662,0.6855670103092785,0.6980904624719214,0.10348959659198953
6845,fLV,0.5955414012738853,0.6751918158567776,0.6852936403884174,0.09451621026911819
6846,fLV,0.643312101910828,0.706806282722513,0.6658229797001457,0.09260674167081058
6847,fLV,0.5923566878980892,0.6464088397790055,0.689091994261405,0.09698480792789303
6848,fLV,0.5955414012738853,0.6768447837150128,0.6888642774356134,0.09536408934198501
6849,fLV,0.6369426751592356,0.695187165775401,0.6685793184077348,0.08865429227609097
6850,fLV,0.6464968152866242,0.6942148760330578,0.6623928993808474,0.08495161364386077
6851,fLV,0.6178343949044586,0.679144385026738,0.6862098990882303,0.09000618523591432
6852,fLV,0.5987261146496815,0.671875,0.6902731826668962,0.08843096491183106
6853,fLV,0.6178343949044586,0.6875,0.6798464695750246,0.08174577223251958
6854,fLV,0.6210191082802548,0.6826666666666666,0.6715718430443104,0.09622977066418231
6855,fLV,0.6337579617834395,0.6981627296587926,0.6916564989528988,0.0985718116723523
6856,fLV,0.6369426751592356,0.7091836734693878,0.6783652144875703,0.09461775595881745
6857,fLV,0.6337579617834395,0.6933333333333334,0.6706708354737793,0.09278282297579328
6858,fLV,0.6050955414012739,0.6852791878172589,0.6873814110117397,0.08478075350686362
6859,fLV,0.6305732484076433,0.6963350785340315,0.6849956360451407,0.08773789877274031
6860,fLV,0.6050955414012739,0.6753926701570682,0.6764070684895771,0.08622566686728196
6861,fLV,0.6337579617834395,0.6933333333333334,0.676851359091372,0.09174237189537107
6862,fLV,0.6019108280254777,0.6753246753246753,0.6758317117096897,0.09398374849037336
6863,fLV,0.6114649681528662,0.6789473684210526,0.6747698554871456,0.0899973395171271
6864,fLV,0.6242038216560509,0.6910994764397906,0.675797707674695,0.08143612714429152
6865,fLV,0.6337579617834395,0.6883468834688348,0.6765415528893755,0.08811105095803855
6866,fLV,0.6528662420382165,0.7077747989276141,0.675796025821213,0.07972591922454257
6867,fLV,0.6337579617834395,0.702842377260982,0.678386563726449,0.08931314852665288
6868,fLV,0.6847133757961783,0.7257617728531857,0.6631083935176297,0.08295275034914375
6869,fLV,0.60828025477707,0.673740053050398,0.6871276798378344,0.08115064258845339
6870,fLV,0.678343949044586,0.7292225201072386,0.6639178493971486,0.09141266867331493
6871,fLV,0.6751592356687898,0.7397959183673468,0.6694658795537725,0.09395096103041742
6872,fLV,0.6242038216560509,0.6927083333333334,0.6722005845320832,0.09091766809994224
6873,fLV,0.6496815286624203,0.7179487179487181,0.6773874820280298,0.08311632850166377
6874,fLV,0.6337579617834395,0.6900269541778976,0.684077563831443,0.08388777507629709
6875,fLV,0.589171974522293,0.6366197183098592,0.6812675176826632,0.08982572875695545
6876,fLV,0.5796178343949044,0.6649746192893401,0.7002711617910815,0.10119095303605966
6877,fLV,0.6273885350318471,0.6846361185983827,0.6640557534534829,0.09866561379377778
6878,fLV,0.5955414012738853,0.6631299734748011,0.6866414385590098,0.08494924298681843
6879,fLV,0.60828025477707,0.682170542635659,0.6839837287996866,0.10215256624239503
6880,fLV,0.6464968152866242,0.7055702917771882,0.6797041604227548,0.08482359493629953
6881,fLV,0.6305732484076433,0.6963350785340315,0.6747118265878411,0.0911727936513781
6882,fLV,0.60828025477707,0.6788511749347259,0.6750842070420596,0.09037330907854467
6883,fLV,0.6369426751592356,0.7015706806282721,0.6707661278783931,0.09304423387361
6884,fLV,0.589171974522293,0.6596306068601584,0.6814862242348363,0.09420163871474989
6885,fLV,0.5764331210191083,0.6545454545454547,0.7055692722167032,0.11542924751332924
6886,fLV,0.6273885350318471,0.689655172413793,0.6767252135607521,0.08677368558080237
6887,fLV,0.6751592356687898,0.7315789473684211,0.6669953517531941,0.08221131329304136
6888,fLV,0.5955414012738853,0.67012987012987,0.6824780397493322,0.09555490989623022
6889,fLV,0.6273885350318471,0.689655172413793,0.6929957359201028,0.0915795490244682
6890,fLV,0.6337579617834395,0.6981627296587926,0.6779602925830231,0.09350815518617993
6891,fLV,0.643312101910828,0.7052631578947368,0.669166913548674,0.09371619470646975
6892,fLV,0.5987261146496815,0.6666666666666666,0.6872356295513399,0.07659224759951162
6893,fLV,0.60828025477707,0.6754617414248021,0.6815024323608562,0.09838847366682983
6894,fLV,0.6401273885350318,0.7002652519893899,0.6916167371769965,0.10037249752476363
6895,fLV,0.6242038216560509,0.6722222222222223,0.6829517476978706,0.0853968652408698
6896,fLV,0.589171974522293,0.6596306068601584,0.670856680238473,0.09534240518704686
6897,fLV,0.6656050955414012,0.7258485639686684,0.6751420416974913,0.07503357560350028
6898,fLV,0.6178343949044586,0.664804469273743,0.6722333001086115,0.08683024174743578
6899,fLV,0.6337579617834395,0.6965699208443273,0.6746985606517971,0.08267964178224162
6900,fLV,0.589171974522293,0.6596306068601584,0.6774935128676376,0.09237904013330735
6901,fLV,0.6210191082802548,0.6940874035989717,0.6768368652455031,0.08603043785427889
6902,fLV,0.6719745222929936,0.7208672086720868,0.6559263231197562,0.08856166200576272
6903,fLV,0.6560509554140127,0.7127659574468085,0.6626261708679936,0.0918766720453229
6904,fLV,0.6019108280254777,0.6719160104986877,0.6931732930072497,0.109852976214233
6905,fLV,0.6401273885350318,0.7018469656992085,0.6691151404575968,0.08671198596806698
6906,fLV,0.6464968152866242,0.7131782945736435,0.6772461838892324,0.09702394125598904
6907,fLV,0.6242038216560509,0.6827956989247312,0.6763310121823581,0.0942097161339086
6908,fLV,0.60828025477707,0.6719999999999999,0.6842669721413179,0.08814860807961555
6909,fLV,0.6496815286624203,0.7074468085106383,0.6746772377305615,0.08603540209648548
6910,fLV,0.60828025477707,0.6754617414248021,0.6747504336980308,0.07614668578974208
6911,fLV,0.6305732484076433,0.6979166666666667,0.6846050829123915,0.10392828139320183
6912,fLV,0.643312101910828,0.7052631578947368,0.6786994261843976,0.08498165942316906
6913,fLV,0.6656050955414012,0.7244094488188977,0.6598960514600565,0.07884626124275165
6914,fLV,0.6464968152866242,0.6958904109589041,0.667944641251009,0.09235399048414515
6915,fLV,0.6528662420382165,0.7093333333333334,0.6709050890706378,0.08831812316437539
6916,fLV,0.6050955414012739,0.671957671957672,0.6951960341695146,0.09535629290898862
6917,fLV,0.6369426751592356,0.6968085106382979,0.6663368793145185,0.08584757456614998
6918,fLV,0.589171974522293,0.6700767263427111,0.6952840383434705,0.09381938593901439
6919,fLV,0.6496815286624203,0.7058823529411764,0.6828932080852731,0.08655255224767985
6920,fLV,0.5955414012738853,0.6649076517150395,0.6789572761389037,0.08020988115773332
6921,fLV,0.6592356687898089,0.7206266318537857,0.6791909413065079,0.09704429469409712
6922,fLV,0.6496815286624203,0.7074468085106383,0.6669298249208211,0.10386677689116422
6923,fLV,0.6687898089171974,0.718918918918919,0.6613984354320547,0.08946877329835634
